PurchDate,Auction,VehYear,VehicleAge,Make,Model,Trim,SubModel,Color,Transmission,WheelTypeID,WheelType,VehOdo,Nationality,Size,TopThreeAmericanName,MMRAcquisitionAuctionAveragePrice,MMRAcquisitionAuctionCleanPrice,MMRAcquisitionRetailAveragePrice,MMRAcquisitonRetailCleanPrice,MMRCurrentAuctionAveragePrice,MMRCurrentAuctionCleanPrice,MMRCurrentRetailAveragePrice,MMRCurrentRetailCleanPrice,PRIMEUNIT,AUCGUART,BYRNO,VNZIP1,VNST,VehBCost,IsOnlineSale,WarrantyCost,IsBadBuy
1276732800,ADESA,2004,6,FORD,EXPEDITION 4WD V8,XLT,4D SUV 4.6L XLT,BEIGE,AUTO,1,Alloy,92802,AMERICAN,LARGE SUV,FORD,9416,12075,13618,16479,10250,11889,15370,17827,,,17675,28273,NC,9215,0,1630,0
1276732800,ADESA,2006,4,DODGE,STRATUS 4C,SXT,4D SEDAN,GREEN,AUTO,2,Covers,80137,AMERICAN,MEDIUM,CHRYSLER,4311,5339,7408,8752,4053,5337,7434,8581,,,52492,28273,NC,5945,0,1243,0
1276732800,ADESA,2008,2,KIA,SPECTRA,EX,4D SEDAN EX,BLUE,MANUAL,2,Covers,64609,OTHER ASIAN,MEDIUM,OTHER,7341,7889,10726,11295,7271,7987,10796,11344,,,52492,28273,NC,5240,0,533,0
1276732800,ADESA,2007,3,DODGE,1500 RAM PICKUP 2WD,ST,REG CAB 3.7L,BLUE,MANUAL,1,Alloy,92242,AMERICAN,LARGE TRUCK,CHRYSLER,8059,10235,12926,14533,7508,9424,12512,14251,,,17675,28273,NC,7865,0,620,0
1276732800,ADESA,2007,3,CHRYSLER,PT CRUISER,Tou,4D SEDAN,YELLOW,AUTO,2,Covers,60333,AMERICAN,MEDIUM,CHRYSLER,6061,7057,9426,10287,5501,6545,9242,10028,,,17675,28273,NC,5990,0,1215,0
1276732800,ADESA,2007,3,SUZUKI,FORENZA,,4D SEDAN,BLUE,AUTO,2,Covers,86628,OTHER ASIAN,MEDIUM,OTHER,4830,5874,7545,8538,4648,5731,8059,9599,,,17675,28273,NC,5945,0,594,0
1276732800,ADESA,2007,3,CHEVROLET,COBALT,LS,2D COUPE,ORANGE,AUTO,2,Covers,58768,AMERICAN,COMPACT,GM,5397,6700,8425,9878,5751,6813,9281,10284,,,17675,28273,NC,6800,0,671,0
1277337600,ADESA,2005,5,KIA,SPECTRA,EX,4D SEDAN EX,WHITE,AUTO,2,Covers,70604,OTHER ASIAN,MEDIUM,OTHER,3547,4550,5790,7427,3900,4794,7138,8026,,,52598,28273,NC,5745,0,569,0
1277337600,ADESA,2007,3,FORD,FOCUS,ZX4,4D SEDAN S,SILVER,AUTO,2,Covers,94087,AMERICAN,COMPACT,FORD,5925,7341,9434,10726,5836,7440,9010,11486,,,17675,28273,NC,5340,0,1341,0
1277337600,ADESA,2004,6,SATURN,ION,1,4D SEDAN LEVEL 1,BLACK,MANUAL,2,Covers,90701,AMERICAN,MEDIUM,GM,2637,3824,5857,6835,2975,3884,5758,6659,,,52598,28273,NC,4935,0,909,0
1277337600,ADESA,2007,3,CHEVROLET,COBALT,LS,2D COUPE,GREY,AUTO,2,Covers,81960,AMERICAN,COMPACT,GM,4981,6252,8426,9722,5661,6725,9134,10209,,,52598,28273,NC,5440,0,853,0
1277337600,ADESA,2005,5,NISSAN,SENTRA,Bas,4D SEDAN 1.8,SILVER,AUTO,,,84343,TOP LINE ASIAN,COMPACT,OTHER,3898,4950,7221,8321,3898,4950,7221,8321,,,17675,28273,NC,5340,0,594,1
1277337600,ADESA,2006,4,KIA,RIO,Bas,4D SEDAN,WHITE,AUTO,2,Covers,59868,OTHER ASIAN,COMPACT,OTHER,3382,4258,5466,6881,3374,4216,6376,7100,,,17675,28273,NC,5340,0,505,0
1277942400,ADESA,2006,4,FORD,FIVE HUNDRED,SEL,4D SEDAN SEL,GREEN,AUTO,1,Alloy,66442,AMERICAN,LARGE,FORD,7368,8961,11010,12725,6794,8706,10888,12869,,,18881,28273,NC,7280,0,1313,0
1277942400,ADESA,2007,3,SUZUKI,FORENZA,,4D SEDAN,SILVER,AUTO,2,Covers,24735,OTHER ASIAN,MEDIUM,OTHER,4689,5759,7847,9638,4403,5474,7858,8826,,,18881,28273,NC,6250,0,462,0
1277942400,ADESA,2007,3,TOYOTA,CAMRY 4C,LE,4D SEDAN CE,BLACK,AUTO,3,Special,75456,TOP LINE ASIAN,MEDIUM,OTHER,10199,11125,14156,15185,10126,11357,13397,15158,,,18881,28273,NC,9290,0,569,0
1277942400,ADESA,2007,3,HYUNDAI,ELANTRA,GLS,4D SEDAN,SILVER,AUTO,2,Covers,68479,OTHER ASIAN,MEDIUM,OTHER,6904,8180,10257,11347,7173,8286,10514,11837,,,18881,28273,NC,7280,0,533,0
1277942400,ADESA,2005,5,MAZDA,MAZDA6,s,5D HATCHBACK S,GREY,AUTO,1,Alloy,70529,OTHER ASIAN,MEDIUM,OTHER,7308,8099,11480,12569,7513,9771,11014,13819,,,18881,28273,NC,8485,0,1506,0
1277942400,ADESA,2005,5,CHEVROLET,EQUINOX FWD V6,LT,4D SUV LT,GOLD,AUTO,,,75903,AMERICAN,MEDIUM SUV,GM,7660,9090,11380,12899,7660,9090,11380,12899,,,52598,28273,NC,7595,0,1389,1
1277942400,ADESA,2006,4,ISUZU,ASCENDER 2WD 6C,LS,SPORT UTILITY,BLACK,AUTO,1,Alloy,61613,OTHER ASIAN,MEDIUM SUV,OTHER,7534,9034,10797,12656,8036,9117,11218,12927,,,18881,28273,NC,8285,0,1020,0
1277942400,ADESA,2008,2,DODGE,AVENGER 4C,SE,4D SEDAN,WHITE,AUTO,2,Covers,53722,AMERICAN,MEDIUM,CHRYSLER,7942,9060,12145,12957,8018,9189,11685,12739,,,18881,28273,NC,7680,0,920,0
1278547200,ADESA,2007,3,KIA,RONDO 4C,EX,4D WAGON,BLACK,AUTO,1,Alloy,51640,OTHER ASIAN,CROSSOVER,OTHER,7683,8945,11158,12666,7018,8766,10858,12819,,,17675,28273,NC,8265,0,671,0
1278547200,ADESA,2007,3,CHRYSLER,PACIFICA FWD,Tou,4D SPORT TOURING,BLUE,AUTO,1,Alloy,91025,AMERICAN,CROSSOVER,CHRYSLER,12277,14452,15757,17845,11453,13679,15272,17498,,,17675,28273,NC,8265,0,1630,0
1278547200,ADESA,2006,4,CHRYSLER,PT CRUISER,Lim,4D SEDAN LIMITED,BLACK,AUTO,1,Alloy,66763,AMERICAN,MEDIUM,CHRYSLER,5836,7091,9364,10552,6001,7307,10651,12969,,,52598,28273,NC,6145,0,1313,0
1278547200,ADESA,2004,6,CHRYSLER,SEBRING 4C,LX,4D SEDAN,RED,AUTO,1,Alloy,83562,AMERICAN,MEDIUM,CHRYSLER,2661,3853,5727,6805,2585,3753,5851,6728,,,17675,28273,NC,4835,0,1243,0
1278547200,ADESA,2006,4,PONTIAC,G6 V6,GT,4D SEDAN GT,SILVER,AUTO,1,Alloy,78516,AMERICAN,MEDIUM,GM,7178,8573,11080,12267,7260,8796,10665,12339,,,52598,28273,NC,7800,0,1272,0
1278547200,ADESA,2007,3,CHEVROLET,MALIBU V6,LS,4D SEDAN LS,SILVER,AUTO,2,Covers,94562,AMERICAN,MEDIUM,GM,7082,8469,10330,11893,6696,8027,9838,11409,,,52598,28273,NC,5185,0,1485,1
1278547200,ADESA,2005,5,PONTIAC,BONNEVILLE,SE,4D SEDAN SE,SILVER,AUTO,1,Alloy,75213,AMERICAN,LARGE,GM,4071,5015,7506,8561,4341,5655,7904,9272,,,18881,28273,NC,6855,0,2208,0
1278547200,ADESA,2003,7,MERCURY,SABLE,LS,4D SEDAN LS PREMIUM,GREY,AUTO,1,Alloy,61603,AMERICAN,MEDIUM,FORD,3040,4151,5678,7199,3749,4744,7277,8632,,,52598,28273,NC,4775,0,1125,0
1279152000,ADESA,2007,3,TOYOTA,YARIS,Bas,4D SEDAN,GREY,AUTO,2,Covers,58781,TOP LINE ASIAN,COMPACT,OTHER,6836,7941,10341,12013,6946,8011,10366,11424,,,17675,28273,NC,7000,0,505,0
1279152000,ADESA,2007,3,CHEVROLET,COBALT,LS,2D COUPE,RED,AUTO,2,Covers,67953,AMERICAN,COMPACT,GM,4762,6010,8466,9695,5743,6780,9339,10227,,,17675,28273,NC,5970,0,728,0
1279152000,ADESA,2007,3,PONTIAC,GRAND PRIX,Bas,4D SEDAN,SILVER,AUTO,2,Covers,79561,AMERICAN,LARGE,GM,8299,10279,12030,14249,7815,9631,11881,13602,,,17675,28273,NC,6250,0,1974,0
1279152000,ADESA,2005,5,CHRYSLER,PT CRUISER,Bas,4D SEDAN,BLACK,AUTO,2,Covers,99344,AMERICAN,MEDIUM,CHRYSLER,3842,5080,7432,8708,3841,4932,7381,8734,,,17675,28273,NC,3920,0,1630,0
1279152000,ADESA,2007,3,NISSAN,ALTIMA,Bas,4D SEDAN,SILVER,AUTO,2,Covers,89383,TOP LINE ASIAN,MEDIUM,OTHER,10918,12742,14572,16890,10736,12440,14098,15997,,,17675,28273,NC,10095,0,723,0
1279152000,ADESA,2006,4,NISSAN,ALTIMA,Bas,4D SEDAN,BLACK,AUTO,1,Alloy,79425,TOP LINE ASIAN,MEDIUM,OTHER,7217,8690,10887,12125,7813,9250,11633,13264,,,17675,28273,NC,7560,0,686,0
1279152000,ADESA,2002,8,MAZDA,PROTEGE,DX,4D SEDAN DX,SILVER,AUTO,1,Alloy,71082,OTHER ASIAN,COMPACT,OTHER,2370,3346,5321,6586,2248,3125,5377,6431,,,17675,28273,NC,5340,0,1103,0
1279152000,ADESA,2005,5,NISSAN,ALTIMA,Bas,4D SEDAN,GREY,AUTO,2,Covers,74381,TOP LINE ASIAN,MEDIUM,OTHER,5958,6931,9689,10848,5524,6929,9244,11089,,,17675,28273,NC,7980,0,686,0
1279152000,ADESA,2005,5,PONTIAC,GRAND AM V6,GT,2D COUPE GT,BLACK,AUTO,1,Alloy,73764,AMERICAN,MEDIUM,GM,4481,6119,7852,9794,4488,5853,7560,9173,,,17675,28273,NC,5360,0,2208,0
1279756800,ADESA,2004,6,HYUNDAI,SANTA FE 2WD 4C,Bas,4D CUV DLX,BEIGE,MANUAL,1,Alloy,72690,OTHER ASIAN,MEDIUM SUV,OTHER,4484,5208,7626,9156,4367,5300,7597,9308,,,52492,28273,NC,5745,0,1038,0
1279756800,ADESA,2007,3,FORD,F150 PICKUP 2WD V8,STX,EXT CAB 4.6L FX2 SPORT,GREEN,AUTO,1,Alloy,82414,AMERICAN,LARGE TRUCK,FORD,14367,17952,19323,22747,15014,18764,19334,22893,,,17675,28273,NC,11695,0,853,0
1279756800,ADESA,2006,4,MITSUBISHI,LANCER,ES,4D SEDAN ES,GREY,AUTO,2,Covers,78010,OTHER ASIAN,COMPACT,OTHER,5477,6817,9176,10723,4944,5852,8794,9795,,,52492,28273,NC,6045,0,569,0
1279756800,ADESA,2005,5,FORD,TAURUS,SE,4D SEDAN SE,GREEN,AUTO,1,Alloy,76213,AMERICAN,MEDIUM,FORD,3482,4627,6754,7652,3212,4401,6295,7634,,,52492,28273,NC,4230,0,920,0
1279756800,ADESA,2004,6,FORD,EXPEDITION 4WD V8,XLT,4D SUV 5.4L XLT,GREY,AUTO,1,Alloy,89064,AMERICAN,LARGE SUV,FORD,8727,10541,13396,15166,8226,10061,12522,14421,,,17675,28273,NC,9670,0,1503,0
1279756800,ADESA,2007,3,CHRYSLER,PACIFICA FWD,Bas,4D SPORT,SILVER,AUTO,2,Covers,87338,AMERICAN,CROSSOVER,CHRYSLER,9151,10857,13357,14756,9643,11360,13985,15598,,,52492,28273,NC,7360,0,1503,0
1279756800,ADESA,2006,4,BUICK,LACROSSE,CXS,4D SEDAN CXS,BLUE,AUTO,1,Alloy,80174,AMERICAN,LARGE,GM,8751,10462,13064,14285,9552,11662,13196,14978,,,52492,28273,NC,8565,0,1633,0
1279756800,ADESA,2003,7,NISSAN,XTERRA 4WD V6,SE,4D SPORT UTILITY SE,SILVER,AUTO,1,Alloy,81964,TOP LINE ASIAN,MEDIUM SUV,OTHER,6050,6799,9744,10519,6137,7585,10446,12710,,,17675,28273,NC,7865,0,1153,0
1279756800,ADESA,2005,5,CHEVROLET,EQUINOX AWD V6,LS,4D SUV LS,BLACK,AUTO,1,Alloy,68324,AMERICAN,MEDIUM SUV,GM,6649,8180,10383,11724,7621,9263,10854,12763,,,17675,28273,NC,8710,0,1313,0
1279756800,ADESA,2003,7,CHEVROLET,TRAILBLAZER 4WD 6C,LS,4D SUV 4.2L LS,GREY,AUTO,1,Alloy,94650,AMERICAN,MEDIUM SUV,GM,5794,7272,9323,11322,5688,7303,9560,11123,,,17675,28273,NC,8365,0,2651,0
1279756800,ADESA,2004,6,DODGE,1500 RAM PICKUP 2WD,ST,REG CAB 5.7L SLT,WHITE,AUTO,1,Alloy,67142,AMERICAN,LARGE TRUCK,CHRYSLER,7758,9946,11935,14949,7905,10134,12146,14514,,,52492,28273,NC,8265,0,825,1
1279756800,ADESA,2006,4,DODGE,STRATUS 4C,SXT,4D SEDAN,SILVER,AUTO,2,Covers,64217,AMERICAN,MEDIUM,CHRYSLER,4121,5336,7522,8506,4131,5341,7617,8766,,,17675,28273,NC,5540,0,1020,0
1279756800,ADESA,2006,4,CHEVROLET,COBALT,LS,4D SEDAN LS,WHITE,AUTO,2,Covers,89650,AMERICAN,COMPACT,GM,4627,5808,7866,9214,4758,5967,7970,9323,,,52492,28273,NC,4230,0,853,1
1280361600,ADESA,2005,5,NISSAN,SENTRA,S,4D SEDAN 1.8S,BLUE,AUTO,1,Alloy,93755,TOP LINE ASIAN,COMPACT,OTHER,4108,5072,7242,8941,4348,5263,7677,8858,,,17675,28273,NC,5945,0,620,0
1280361600,ADESA,2004,6,CHEVROLET,TAHOE 2WD,LS,4D SUV 4.8L LS,WHITE,AUTO,1,Alloy,93134,AMERICAN,LARGE SUV,GM,8893,10827,12845,14537,8512,10226,12797,14577,,,52598,28273,NC,11005,0,1918,0
1280361600,ADESA,2005,5,CHEVROLET,EQUINOX FWD V6,LT,4D SUV LT,BLACK,AUTO,1,Alloy,84010,AMERICAN,MEDIUM SUV,GM,7083,8541,10858,13093,6843,8620,10780,12425,,,17675,28273,NC,8365,0,1503,0
1280361600,ADESA,2007,3,FORD,TAURUS,SE,4D SEDAN SE,GREY,AUTO,2,Covers,73274,AMERICAN,MEDIUM,FORD,5156,6610,8960,10121,4932,5955,9005,10872,,,52598,28273,NC,5560,0,920,0
1280361600,ADESA,2005,5,CHEVROLET,CAVALIER 4C,LS,2D COUPE LS,YELLOW,AUTO,1,Alloy,55108,AMERICAN,COMPACT,GM,3924,4893,7307,8267,3679,4445,7568,9144,,,17675,28273,NC,4935,0,920,0
1280361600,ADESA,2007,3,PONTIAC,G6 4C,Bas,4D SEDAN SE1,GREEN,AUTO,2,Covers,79793,AMERICAN,MEDIUM,GM,8442,9915,11601,12420,7675,9040,10924,12252,,,17675,28273,NC,6755,0,1038,0
1280361600,ADESA,2007,3,SUZUKI,SX4,Bas,4D HATCHBACK AWD,WHITE,MANUAL,1,Alloy,77777,OTHER ASIAN,COMPACT,OTHER,7797,8843,11214,12027,7155,8161,10413,11284,,,17675,28273,NC,5845,0,803,0
1280361600,ADESA,2006,4,SUZUKI,AERIO AWD,Bas,4D SEDAN LX,WHITE,AUTO,1,Alloy,88045,OTHER ASIAN,COMPACT,OTHER,0,0,0,0,0,0,0,0,,,17675,28273,NC,5440,0,983,0
1280361600,ADESA,2006,4,KIA,OPTIMA 4C,LX,4D SEDAN LX,GOLD,AUTO,2,Covers,75615,OTHER ASIAN,MEDIUM,OTHER,5168,6313,8590,9793,4234,5478,7536,8678,,,17675,28273,NC,6755,0,803,0
1280361600,ADESA,2006,4,KIA,SPECTRA,EX,4D SEDAN,WHITE,AUTO,2,Covers,73154,OTHER ASIAN,MEDIUM,OTHER,4238,5545,6769,8637,4687,5506,7759,8839,,,17675,28273,NC,5540,0,569,0
1280361600,ADESA,2004,6,DODGE,DURANGO 4WD V8,Lim,4D SUV 5.7L LIMITED,WHITE,AUTO,3,Special,91894,AMERICAN,MEDIUM SUV,CHRYSLER,8972,10742,12735,14357,8056,9796,11653,13520,,,17675,28273,NC,9975,0,1918,0
1280361600,ADESA,2002,8,CHRYSLER,300M,Spe,4D SEDAN SPECIAL,BLUE,AUTO,1,Alloy,93865,AMERICAN,LARGE,CHRYSLER,3625,4865,6489,7744,3036,4432,5870,8569,,,17675,28273,NC,4935,0,1930,0
1280361600,ADESA,2004,6,DODGE,STRATUS 4C,SE,4D SEDAN,GOLD,AUTO,2,Covers,89806,AMERICAN,MEDIUM,CHRYSLER,2500,3555,5469,6799,2437,3445,5322,6597,,,52598,28273,NC,5340,0,1243,1
1280361600,ADESA,2007,3,CHRYSLER,PT CRUISER,Bas,4D SEDAN,SILVER,AUTO,2,Covers,46449,AMERICAN,MEDIUM,CHRYSLER,5528,6644,9146,10111,5312,6471,9059,10328,,,52598,28273,NC,5890,0,975,0
1280361600,ADESA,2008,2,KIA,OPTIMA 4C,LX,4D SEDAN,GREY,AUTO,2,Covers,72486,OTHER ASIAN,MEDIUM,OTHER,9322,10450,12383,13217,8125,8984,11511,12291,,,17675,28273,NC,6650,0,803,0
1280361600,ADESA,2004,6,CHEVROLET,1500 SILVERADO PICKU,LS,EXT CAB 4.3L,WHITE,AUTO,2,Covers,75360,AMERICAN,LARGE TRUCK,GM,6390,8290,10194,11914,5375,6767,9285,11403,,,17675,28273,NC,9170,0,1272,0
1280361600,ADESA,2007,3,CHRYSLER,PT CRUISER,Bas,4D SEDAN,SILVER,AUTO,2,Covers,98685,AMERICAN,MEDIUM,CHRYSLER,5528,6644,9146,10111,5312,6471,9059,10328,,,17675,28273,NC,5135,0,1630,0
1280361600,ADESA,2007,3,HYUNDAI,SONATA 4C,GLS,4D SEDAN,GREEN,MANUAL,3,Special,80229,OTHER ASIAN,MEDIUM,OTHER,7943,9231,11655,12865,7714,8936,10846,11821,,,17675,28273,NC,7260,0,853,0
1280361600,ADESA,2004,6,NISSAN,ALTIMA,Bas,4D SEDAN,SILVER,AUTO,1,Alloy,62117,TOP LINE ASIAN,MEDIUM,OTHER,4521,5837,7684,9273,4692,6250,7931,9704,,,52598,28273,NC,7980,0,630,0
1280966400,ADESA,2003,7,CHRYSLER,TOWN +ACY- COUNTRY FWD V,Bas,MINIVAN 3.3L LX,MAROON,AUTO,,,76698,AMERICAN,VAN,CHRYSLER,3100,4283,5767,7271,3093,4289,6076,7487,,,52598,28273,NC,5135,0,1923,1
1280966400,ADESA,2006,4,DODGE,STRATUS 4C,SXT,4D SEDAN,WHITE,AUTO,1,Alloy,73199,AMERICAN,MEDIUM,CHRYSLER,4284,5544,7697,8779,4274,5496,7240,8831,,,52492,28273,NC,5240,0,1155,0
1280966400,ADESA,2008,2,DODGE,AVENGER 4C,SE,4D SEDAN,GREY,AUTO,2,Covers,72537,AMERICAN,MEDIUM,CHRYSLER,8038,9204,11825,12805,7640,8711,11351,12269,,,52598,28273,NC,6955,0,1155,0
1280966400,ADESA,2006,4,FORD,TAURUS,SE,4D SEDAN SE FFV,WHITE,AUTO,,,87369,AMERICAN,MEDIUM,FORD,7117,7939,10092,10737,7020,7895,11902,13385,,,52492,28273,NC,5385,0,983,1
1280966400,ADESA,2008,2,KIA,OPTIMA 4C,LX,4D SEDAN,RED,AUTO,2,Covers,65181,OTHER ASIAN,MEDIUM,OTHER,8915,10227,12242,13090,7247,8226,9996,11346,,,52598,28273,NC,7260,0,728,0
1280966400,ADESA,2008,2,NISSAN,ALTIMA,Bas,4D SEDAN,WHITE,AUTO,2,Covers,91350,TOP LINE ASIAN,MEDIUM,OTHER,13161,14623,17186,18495,12605,14113,17101,18286,,,52492,28273,NC,10420,0,765,0
1280966400,ADESA,2007,3,FORD,FUSION 4C,S,4D SEDAN S,BLUE,AUTO,2,Covers,65126,AMERICAN,MEDIUM,FORD,8765,10581,12010,14178,8436,10110,11918,13454,,,52492,28273,NC,7700,0,728,0
1280966400,ADESA,2008,2,FORD,FUSION 4C,SEL,4D SEDAN SEL,BLACK,AUTO,1,Alloy,80758,AMERICAN,MEDIUM,FORD,12590,14605,16521,18529,12634,14299,15692,16951,,,52492,28273,NC,8910,0,853,0
1280966400,ADESA,2002,8,CHEVROLET,IMPALA,LS,4D SEDAN LS,GOLD,AUTO,1,Alloy,76013,AMERICAN,LARGE,GM,3667,4805,6412,7177,3419,4652,6422,7750,,,52598,28273,NC,6350,0,2274,0
1281571200,ADESA,2005,5,FORD,FOCUS,ZX3,2D COUPE ZX3,RED,MANUAL,2,Covers,83144,AMERICAN,COMPACT,FORD,3824,4925,7267,8343,3930,5182,7732,10195,,,52492,28273,NC,3410,0,1243,1
1281571200,ADESA,2001,9,CHEVROLET,S10 PICKUP 4WD V6,LS,CREW CAB 4.3L LS,RED,AUTO,1,Alloy,84473,AMERICAN,SMALL TRUCK,GM,4436,5309,7895,8591,5021,5802,8170,8844,,,52492,28273,NC,6250,0,3565,1
1281571200,ADESA,2004,6,MAZDA,MAZDA3,s,4D SEDAN I,GREY,AUTO,1,Alloy,61655,OTHER ASIAN,MEDIUM,OTHER,5134,6056,8383,9330,5090,6569,7984,9091,,,52598,28273,NC,7360,0,923,0
1281571200,ADESA,2002,8,FORD,FOCUS,SE,4D WAGON SE,SILVER,AUTO,3,Special,78738,AMERICAN,COMPACT,FORD,2121,2955,5033,5674,2666,3865,5075,6340,,,52598,28273,NC,5360,0,1455,0
1281571200,ADESA,2008,2,DODGE,AVENGER 4C,SE,4D SEDAN,BLUE,AUTO,2,Covers,70374,AMERICAN,MEDIUM,CHRYSLER,8052,9205,11715,12754,7592,8794,11462,12574,,,52492,28273,NC,7260,0,1155,0
1273104000,MANHEIM,2002,8,TOYOTA,CAMRY V6,LE,4D SEDAN XLE,GOLD,AUTO,1,Alloy,38803,TOP LINE ASIAN,MEDIUM,OTHER,6383,7134,9988,11180,5814,6943,9462,10790,,,19619,33411,FL,8255,0,762,0
1273104000,MANHEIM,2002,8,TOYOTA,CAMRY V6,LE,4D SEDAN XLE,GREY,AUTO,1,Alloy,60019,TOP LINE ASIAN,MEDIUM,OTHER,6383,7134,9988,11180,6374,7144,9839,11243,,,19619,33411,FL,8355,0,833,0
1273104000,MANHEIM,2004,6,KIA,SPECTRA,EX,4D SEDAN LX,GREY,MANUAL,2,Covers,70136,OTHER ASIAN,MEDIUM,OTHER,3418,4196,6726,8256,2756,3551,5855,7008,,,19619,33411,FL,4815,0,569,0
1273104000,MANHEIM,2002,8,FORD,TAURUS,SE,4D WAGON SE,WHITE,AUTO,1,Alloy,74792,AMERICAN,MEDIUM,FORD,2403,3346,5133,6068,2425,3347,5402,6452,,,19619,33411,FL,4415,0,1220,0
1273104000,MANHEIM,2005,5,DODGE,1500 RAM PICKUP 2WD,SLT,QUAD CAB 4.7L SLT,SILVER,AUTO,2,Covers,84009,AMERICAN,LARGE TRUCK,CHRYSLER,9051,11200,13277,15044,8880,11026,13072,14985,,,19619,33411,FL,8155,0,983,0
1273104000,MANHEIM,2005,5,DODGE,STRATUS 4C,SXT,4D SEDAN SXT,SILVER,AUTO,1,Alloy,66621,AMERICAN,MEDIUM,CHRYSLER,3842,4996,7114,9251,3026,4041,6413,7417,,,19619,33411,FL,5735,0,1020,0
1273708800,MANHEIM,2008,2,MERCURY,MILAN 4C,Bas,4D SEDAN,GOLD,AUTO,2,Covers,74747,AMERICAN,MEDIUM,FORD,11266,13227,14935,17096,11395,13396,14829,17078,,,20928,33411,FL,7980,0,803,0
1273708800,MANHEIM,2007,3,KIA,OPTIMA 4C,EX,4D SEDAN,GREY,AUTO,2,Covers,84797,OTHER ASIAN,MEDIUM,OTHER,5962,6708,9728,10330,6978,7979,10611,11237,,,20928,33411,FL,6035,0,853,1
1273708800,MANHEIM,2004,6,MAZDA,TRIBUTE 2WD 4C,DX,4D SPORT UTILITY DX,GREY,AUTO,1,Alloy,81681,OTHER ASIAN,SMALL SUV,OTHER,4940,6260,8377,10581,5167,6169,8448,9841,,,20928,33411,FL,6435,0,983,0
1273708800,MANHEIM,2002,8,JEEP,GRAND CHEROKEE 2WD V,Lim,4D WAGON LIMITED,SILVER,AUTO,2,Covers,82651,AMERICAN,MEDIUM SUV,CHRYSLER,5438,6946,8635,10088,4717,5823,7719,8898,,,20928,33411,FL,7035,0,2322,0
1273708800,MANHEIM,2006,4,CHRYSLER,PT CRUISER,Bas,4D SEDAN,BLACK,AUTO,1,Alloy,60797,AMERICAN,MEDIUM,CHRYSLER,5242,6193,8658,9753,5213,6208,9005,10247,,,20928,33411,FL,5435,0,1215,0
1273708800,MANHEIM,2005,5,CHRYSLER,PACIFICA FWD,Tou,4D SPORT,GREEN,AUTO,1,Alloy,78198,AMERICAN,CROSSOVER,CHRYSLER,6681,8184,9969,11444,6068,7565,9586,10959,,,20928,33411,FL,9575,0,1389,0
1273708800,MANHEIM,2001,9,CHEVROLET,IMPALA,Bas,4D SEDAN,BLUE,AUTO,1,Alloy,52955,AMERICAN,LARGE,GM,2594,3484,4789,5949,2495,3439,5162,6121,,,20928,33411,FL,6235,0,1800,0
1273708800,MANHEIM,2006,4,SUZUKI,FORENZA,,4D SEDAN,BLUE,AUTO,2,Covers,81986,OTHER ASIAN,MEDIUM,OTHER,4140,5126,7536,8477,3521,4443,7068,7870,,,20928,33411,FL,5115,0,594,1
1273708800,MANHEIM,2003,7,CHEVROLET,SUBURBAN 1500 2WD,150,4D UTILITY 5.3L FFV LS,GREY,AUTO,1,Alloy,95806,AMERICAN,LARGE SUV,GM,6493,8345,10316,11787,6668,7719,10243,11266,,,20928,33411,FL,10575,0,2218,0
1274313600,MANHEIM,2007,3,FORD,FOCUS,ZX4,4D SEDAN S,RED,AUTO,2,Covers,70544,AMERICAN,COMPACT,FORD,5966,7611,9396,10762,5738,7057,9752,10620,,,21973,33411,FL,5835,0,1155,0
1289952000,MANHEIM,2006,4,KIA,SORENTO 4WD,EX,4D SPORT UTILITY LX,SILVER,AUTO,1,Alloy,83962,OTHER ASIAN,MEDIUM SUV,OTHER,7199,9142,11246,13177,7689,9551,11832,13122,NO,GREEN,20928,33411,FL,7955,0,2022,0
1289952000,MANHEIM,2006,4,KIA,SPECTRA,,4D SEDAN EX,WHITE,MANUAL,1,Alloy,51329,OTHER ASIAN,MEDIUM,OTHER,4662,5655,7972,9670,4517,5516,7333,9322,,,20928,33411,FL,6035,0,505,0
1289952000,MANHEIM,2005,5,DODGE,STRATUS 4C,SXT,4D SEDAN SXT,GREY,AUTO,1,Alloy,72864,AMERICAN,MEDIUM,CHRYSLER,3337,4374,6490,7483,3922,5200,7055,8344,NO,GREEN,20928,33411,FL,6035,0,1155,0
1289952000,MANHEIM,2007,3,DODGE,CALIBER,SXT,4D WAGON SXT,BLACK,AUTO,1,Alloy,84683,AMERICAN,MEDIUM,CHRYSLER,6631,7898,10097,11164,6687,7951,9997,11081,,,20928,33411,FL,7135,0,983,0
1289952000,MANHEIM,2005,5,CHRYSLER,PT CRUISER,Bas,4D SEDAN,RED,AUTO,2,Covers,86948,AMERICAN,MEDIUM,CHRYSLER,3355,4304,6401,7497,3829,4750,7213,8022,,,20928,33411,FL,5835,0,1503,0
1289952000,MANHEIM,2007,3,KIA,OPTIMA 4C,EX,4D SEDAN LX,RED,AUTO,2,Covers,85813,OTHER ASIAN,MEDIUM,OTHER,5978,7048,8962,10036,6654,7965,10042,11400,NO,GREEN,20928,33411,FL,7035,0,853,0
