V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,class
0.0129225,0.141667,0.14375,0.552533,0.786813,0.107856,0.126736,0.0792656,0.365445,229.021,198.022,185.396,33.2902,55.6153,47.5241,-1.54,-1.23965,-1.09907,90.7297,5.22383,5.16642,10.0857,8.65135,2.01701,-1.40453,2.18581,0.377474,41
0.167083,0.622917,0.419444,0.752544,0.566961,0.55957,0.332887,0.0384109,0.360517,50.5585,32.4148,23.9593,28.8041,14.9894,11.6096,2.24798,3.01935,3.64217,43.0921,6.37905,10.7614,7.95584,4.90414,5.32837,1.46447,1.08083,3.04416,46
0.029022,1,0.160417,0.478183,0.130621,1.47202,0.127417,0.0919242,0.819084,34.5432,37.4997,43.3519,28.4137,32.1618,34.4506,2.77906,2.67527,2.53091,41.8622,0.685613,-4.87065,13.5625,2.67211,3.06901,1.05544,-0.153597,0.157092,69
0.113617,0.280556,0.633333,0.308428,0.539235,0.208487,0.552451,0.0332603,0.360572,89.4629,75.6378,68.724,59.8788,56.88,56.1689,0.887805,1.08474,1.1927,57.5764,3.8172,5.98537,18.8357,4.90065,5.75333,0.197882,1.20786,1.55992,63
0.109167,0.759375,0.235417,0.399774,0.166769,0.786149,0.177659,0.0379294,0.389344,176.06,196.911,191.302,19.4744,17.7731,31.1402,-0.218422,-0.621416,-0.451736,89.4266,-4.31156,0.427107,3.54034,2.37873,5.2936,-1.18721,-0.806743,1.03391,91
0.0585532,0.391667,0.2375,0.221059,0.707847,0.338645,0.241207,0.0553469,0.370536,78.6653,86.0409,72.1615,24.7055,21.945,19.3136,1.2682,1.16763,1.50086,63.3822,-4.74216,5.48507,6.63012,2.51552,2.23108,0.823205,-0.170925,0.333405,91
0.0994444,0.322222,0.664583,0.865914,0.695663,0.189122,0.64958,0.0478352,0.535618,120.979,96.5403,96.8071,54.5795,51.6757,51.5344,-0.35877,0.101234,0.220829,66.1765,7.40499,2.22955,16.9805,4.64073,5.35135,-0.642277,0.984634,0.689072,55
0.015897,0.141667,0.175,0.660879,0.35293,0.120121,0.153711,0.0640699,0.358777,141.139,124.532,115.538,63.9856,66.6242,64.3033,0.269316,0.458008,0.740989,73.2526,3.57338,4.71814,16.004,6.35189,6.2746,0.0933946,2.13631,1.13148,43
0.171105,0.404167,0.552778,0.358108,0.392983,0.356676,0.477491,0.0202591,0.234135,127.105,108.863,107.813,60.3408,53.2698,47.2882,0.61877,0.744284,0.496522,70.1537,4.85001,1.62429,13.8669,2.70589,8.92963,0.179473,0.660705,-0.0364807,63
0.031684,0.133333,0.372222,0.188773,0.180976,0.0996483,0.3574,0.0619178,0.36159,214.955,176.072,132.233,39.8864,43.8654,35.8415,-1.9988,-2.00629,-1.87278,86.5725,3.42858,15.7259,10.2414,3.87862,2.93224,-2.26323,2.5696,-0.183249,62
0.135313,1,0.175,0.429503,0.0779771,0.878877,0.162864,0.0437944,0.226786,251.437,249.995,251.478,12.64,11.1949,8.60475,-5.86768,-6.01881,-5.99269,99.2685,0.326996,-0.261156,1.92495,0.219237,0.829159,-6.17366,-1.20374,-6.07731,79
0.059919,0.925,0.152083,0.282626,0.948667,0.816833,0.149425,0.0725323,0.574067,162.61,162.606,168.882,83.8008,83.4458,80.2716,-0.566802,-0.569305,-0.714288,79.4443,0.880191,-2.36282,21.9648,2.34993,4.58673,-0.894471,2.77099,-2.17928,85
0.0113368,0.20625,0.163889,0.387647,0.63223,0.155855,0.121001,0.108729,0.664612,57.733,54.6621,49.17,38.7396,41.1443,41.4089,1.29518,1.55034,1.6676,49.8988,0.458899,5.0042,15.5992,2.66742,6.65107,0.50481,-0.250091,1.73271,39
0.117253,0.390625,0.43125,0.792536,0.288866,0.372858,0.355357,0.0312604,0.303961,166.665,158.244,141.718,53.7668,48.315,49.4956,-0.678748,-0.636069,-0.304259,81.7648,-0.319671,5.80897,11.5798,2.00815,4.83503,-0.937697,-0.805338,-0.83156,6
0.0968403,0.3,0.658333,0.370405,0.588493,0.22523,0.528266,0.0406358,0.509669,134.909,133.079,140.725,66.5215,66.9247,65.6328,0.263139,0.241775,0.105375,74.661,1.80617,-2.65594,16.8047,2.7904,6.2694,-0.342325,1.78387,-0.912235,20
0.136123,1,0.283333,0.647497,0.910071,0.957688,0.253596,0.0472324,0.519567,161.091,155.21,155.4,14.9885,15.2309,15.8229,-2.01285,-2.21299,-2.06032,82.4503,1.20727,0.379503,3.55214,0.613084,0.608546,-3.23963,7.24381,0.320371,29
0.0354803,0.297222,0.141667,0.136104,0.0637165,0.279616,0.129275,0.0517045,0.157367,37.3588,29.5324,22.7345,24.2093,19.7187,17.1443,1.82472,1.15549,0.983818,38.4219,2.81667,9.85611,12.8518,4.34044,6.33713,-0.0820189,2.48714,2.44139,64
0.0697743,0.21875,0.377778,0.104313,0.479819,0.207189,0.344302,0.0359128,0.155672,164.619,137.886,7.0034,21.6827,17.5581,12.4992,-2.0536,-2.46699,4.39607,77.4333,-9.65712,71.1667,4.47333,2.39808,13.327,-2.86385,2.65047,-2.60723,25
0.178571,0.70625,0.463889,0.707176,0.836358,0.65248,0.389467,0.0373011,0.454949,58.9414,23.1932,24.3654,24.0385,9.31141,9.32435,0.754319,2.84167,3.3661,40.5873,19.3874,6.76234,6.7228,6.45408,4.58476,0.501757,-0.276132,0.326224,86
0.696927,1,0.8625,0.560986,0.388024,0.910546,0.814292,0.0166561,0.191969,159.52,165.37,167.3,34.2514,24.4243,16.7468,0.663047,0.175583,-0.658114,83.914,-1.00893,-1.18268,5.19304,1.29415,4.85415,-0.0709821,1.77174,0.885486,77
0.0388599,0.427778,0.139583,0.728033,0.723449,0.377312,0.114141,0.0506329,0.349196,140.174,111.215,79.6112,49.8793,44.2855,32.9481,-0.929044,-0.762548,-0.54013,70.8567,3.46715,15.1283,14.195,1.97407,4.29822,-1.13626,1.33416,-1.10987,69
0.302337,0.76875,0.428125,0.633103,0.206809,0.745183,0.409541,0.021469,0.0813799,185.213,203.749,225.985,26.4202,16.4899,13.1779,-0.478687,-1.62245,-4.62748,91.1219,-1.2089,-6.41956,3.41374,1.4371,3.12329,-2.65476,-0.23394,-0.176774,77
0.0787174,0.254167,0.44375,0.466641,0.693881,0.225304,0.364463,0.0382929,0.302067,157.241,100.018,69.1672,65.1967,49.2447,42.3008,-0.221717,-0.0370062,0.40771,68.9643,10.7763,20.5834,15.6019,4.58826,10.2522,-0.606478,0.503464,0.9396,1
0.00635417,0.08125,0.119444,0.568519,0.427692,0.0615737,0.105913,0.116576,0.345259,49.847,48.5073,26.5974,27.6242,22.4282,21.6987,0.987865,0.959397,1.46493,48.4592,-5.67481,19.1563,10.3666,4.36744,10.9481,0.355995,0.00994584,1.16935,9
0.0294965,0.166667,0.361111,0.720076,0.857649,0.175095,0.282253,0.0824014,0.509904,72.9615,71.3116,53.8436,47.8384,45.5515,35.2978,1.18526,1.36196,1.77743,56.6248,-2.597,9.04546,14.4774,4.28904,6.56527,0.737007,-0.778722,0.120945,11
0.0615856,0.230556,0.46875,0.153063,0.203294,0.177912,0.369369,0.0450103,0.430147,121.518,107.743,100.393,58.1918,57.3344,63.7456,-0.370444,-0.11113,0.309024,68.0123,2.66506,5.57222,18.4483,3.1776,8.65727,-0.722738,0.488692,0.32207,97
0.00630208,0.0666667,0.108333,0.968383,0.392894,0.0637798,0.0991697,0.114784,0.127404,91.0028,70.9219,53.7805,48.9701,40.4938,38.2979,0.00571958,-0.172305,0.314004,56.9842,5.31236,13.0223,17.635,6.74424,19.2966,-0.748769,2.15356,1.32142,60
0.452581,1,0.483333,0.491059,0.638468,0.995514,0.454858,0.0162775,0.0636255,140.054,155.627,74.2031,42.5712,38.2787,29.1776,-0.0301016,-0.159246,1.95047,79.6222,-13.0655,28.2889,8.86637,3.72008,7.55285,-0.728124,0.29406,-0.670474,51
0.281516,1,0.4625,0.510765,0.2435,1.09873,0.399805,0.0251819,0.391316,253.844,252.007,253.041,1.37793,1.10711,1.09449,-34.022,-49.423,-48.4178,99.6151,0.347221,-0.12351,0.185198,0.131606,0.0936882,-54.4305,-4.31227,-4.66248,79
0.0143287,0.247917,0.130556,0.406923,0.414887,0.199924,0.109272,0.103393,0.557304,129.468,114.274,92.9847,50.4627,45.8655,38.36,0.166343,0.280007,0.622443,71.5183,1.08319,9.24105,12.3387,2.52492,6.05616,-0.230054,-0.330509,0.155488,69
0.0395718,0.0666667,0.677778,0.0749586,0.482699,0.0607474,0.646078,0.0742907,0.124232,196.172,193.907,186.967,24.3059,24.8885,25.0232,0.151715,0.451086,0.925367,89.6854,-0.232352,1.91577,4.48731,0.700299,1.66761,-0.103666,-1.09265,-0.0974952,92
0.0405903,0.2875,0.236111,0.489819,0.0877697,0.229487,0.197779,0.0479042,0.402046,249.056,250.193,249.924,4.03744,2.94708,2.84377,-12.7375,-22.1196,-14.2043,99.2239,-0.189001,-0.00252164,0.534048,0.33449,0.219514,-26.5771,-0.823632,-16.4539,79
0.0774805,0.516667,0.3625,0.458206,0.205758,0.428113,0.271757,0.0547853,0.586311,233.171,240.438,252.212,21.2301,14.5787,12.0644,-2.61999,-6.47994,-10.2235,97.5679,-0.175287,-2.95558,2.93536,1.07648,2.20898,-7.84059,-0.752955,-1.15637,77
0.631661,1,0.716667,0.496039,0.674436,0.998196,0.680041,0.0214382,0.118613,94.141,83.9837,58.2654,60.7115,51.5017,33.4009,0.532902,0.673111,1.17803,60.7153,-1.15804,11.8376,16.6276,1.88433,8.9402,0.178649,0.715148,0.217213,91
0.0210648,0.108333,0.263889,0.423182,0.152317,0.0925443,0.225848,0.060989,0.263158,118.762,123.083,105.932,55.9806,54.613,60.643,0.838003,0.757504,0.800082,72.4742,-3.78548,7.24861,13.2873,4.13656,6.92191,0.34678,-0.150679,1.81967,91
0.018941,0.164583,0.138889,0.166899,0.878258,0.146989,0.128046,0.065689,0.171392,45.6841,50.6248,54.1873,32.3573,33.267,34.7082,0.489153,0.430948,0.363745,47.4869,-1.65671,-3.04648,16.1339,2.816,4.62881,-0.101603,4.00148,1.45615,9
0.00569444,0.0479167,0.172222,0.178567,0.213736,0.0396486,0.147024,0.131098,0.309958,48.5386,19.1463,22.7795,18.5846,13.9757,14.1438,1.62812,4.49587,3.78121,36.804,20.0579,4.0405,7.68121,9.78614,4.11091,1.11419,-1.11173,-0.0683363,20
0.0278877,0.11875,0.391667,0.845065,0.562979,0.0930093,0.323936,0.0722142,0.400398,46.233,55.1098,52.9324,9.93494,10.3095,9.55394,1.36816,0.689323,0.688644,52.428,-4.20835,-0.0442269,4.74892,1.30484,2.05771,-2.02725,0.235132,1.31168,12
0.729439,1,0.979167,0.504019,0.589935,0.84563,0.889927,0.0121145,0.255041,121.577,100.367,94.4943,74.7929,71.5494,67.3095,0.272717,0.469353,0.481621,65.041,6.09907,4.63103,20.994,6.31478,8.35782,-0.00250591,1.43901,-0.851615,14
0.314016,0.997917,0.394444,0.414763,0.182673,0.844815,0.388151,0.0213225,0.202241,165.628,215.181,253.584,33.8257,16.2979,2.18384,0.0388926,-0.459112,-11.0498,92.1823,-5.00351,-11.5803,3.29477,1.99792,5.15354,-0.377661,0.334957,-0.233451,78
0.480666,0.985417,0.647222,0.501362,0.735183,0.900428,0.559606,0.0175658,0.24635,37.3754,32.6998,38.6181,29.8455,32.3242,31.6648,1.20576,1.83511,2.25955,38.9765,6.24207,-5.22825,15.582,12.5526,6.44861,0.70223,2.01462,-0.206822,40
0.0182755,0.254167,0.119444,0.107787,0.118921,0.236842,0.0820687,0.0883471,0.398018,250.605,250.698,253.244,10.2596,7.80255,6.72318,-5.20095,-7.24889,-6.99252,99.3538,0.178837,-0.550008,1.34806,0.686843,0.570399,-7.31656,-2.40849,-3.78218,79
0.19147,1,0.429167,0.330163,0.861247,0.941618,0.385142,0.0306474,0.553856,132.709,137.507,142.682,59.8163,57.4999,56.0502,-0.546026,-0.53737,-0.571896,75.6723,-0.738311,-2.58771,16.0982,1.4021,2.72166,-0.940932,-2.04115,-1.00226,69
0.0904572,0.845833,0.213889,0.310481,0.934447,0.793119,0.168909,0.0580257,0.5,64.4718,65.3718,66.977,50.9998,45.769,40.2843,1.27929,1.3663,1.36866,54.0353,-0.202448,-2.505,16.0467,3.44019,7.813,0.501632,0.112644,0.282287,69
0.0398148,0.3125,0.141667,0.157714,0.640061,0.298474,0.130997,0.0505814,0.100654,116.656,108.224,102.225,15.3132,13.5637,12.3892,0.284978,0.343247,0.360711,71.3971,1.33207,3.01456,3.4995,2.80183,1.12351,0.224911,1.85533,-0.33393,98
0.0320949,0.104167,0.452778,0.666319,0.624541,0.0876669,0.397797,0.0867292,0.319509,84.4376,74.0975,78.617,38.3934,39.2168,38.7934,1.8683,1.91657,1.91244,59.7714,4.7306,-1.07372,12.1347,3.63905,2.96504,0.2959,3.30643,-1.41989,55
0.00434606,0.04375,0.136111,0.0189747,0.365195,0.038816,0.114644,0.143808,0.270165,116.276,115.716,122.193,60.7278,60.825,59.7616,0.816368,0.814412,0.846021,70.627,1.24618,-2.76746,15.3636,1.69217,3.1151,0.159286,1.09596,-1.07531,69
0.0461863,0.4625,0.155556,0.36719,0.833548,0.447036,0.112721,0.0602681,0.358028,25.4603,31.741,10.8339,31.4373,33.3426,24.8617,2.48584,1.91255,4.31472,32.2785,-11.5887,22.8805,20.9352,9.07284,19.0155,0.136873,0.566771,-0.145276,6
0.0423763,0.234375,0.28125,0.895893,0.588148,0.221584,0.218226,0.0493163,0.357136,139.648,148.23,95.22,19.594,12.7883,15.2062,-0.479687,-0.538061,-0.1568,79.4543,-8.17554,17.6709,3.25746,2.70607,2.43946,-0.659625,-0.378803,0.445213,38
0.0271991,0.15625,0.405556,0.398347,0.297431,0.112541,0.301139,0.072766,0.570776,92.4568,92.9945,117.025,62.4148,57.6149,51.6021,0.813346,0.86101,0.241705,63.4785,4.81771,-11.1708,18.3182,5.71891,16.5111,-0.469207,2.22033,0.202987,97
0.0209954,0.15,0.169444,0.885057,0.685262,0.134231,0.152817,0.0576075,0.173953,95.6544,91.6064,100.305,60.3795,62.0952,60.2454,0.1191,0.120807,0.0897297,61.5515,4.66861,-4.37677,21.4581,9.21364,8.84303,-0.370547,2.24749,-0.719539,40
0.138912,0.4,0.483333,0.171914,0.756892,0.339889,0.449166,0.0275787,0.281489,62.9213,68.77,44.8777,22.6916,21.5438,26.8071,1.45775,1.37071,1.66136,57.0462,-7.35561,14.5444,7.60588,3.61054,7.04774,0.799425,-0.00361567,-0.0030415,91
0.0396354,0.1,0.533333,0.0583774,0.391514,0.079785,0.516006,0.0627829,0.256836,149.213,152.236,159.47,45.9397,40.5421,34.6722,-0.698774,-0.616666,-0.720908,80.7199,0.190701,-2.80717,9.69249,2.91843,6.46686,-1.01354,1.32311,-0.996781,66
0.0179745,0.130556,0.2,0.0653601,0.908704,0.106275,0.175712,0.0740502,0.311613,60.8059,49.678,58.2997,42.338,41.472,36.9337,1.15309,1.38676,0.726667,48.5063,8.54639,-4.68891,16.3978,8.74935,15.1516,0.442182,1.49631,2.361,25
0.516574,0.885417,1,0.506011,0.576255,0.605522,1.02344,0.0148884,0.416575,155.873,139.442,130.089,49.4109,55.1073,55.0871,0.225386,0.119166,0.146929,77.8902,3.19321,4.88702,12.4509,5.6859,4.50589,-0.279231,0.869017,0.640317,12
0.0603356,0.15625,0.469444,0.0692647,0.315159,0.141007,0.433416,0.0405717,0.177436,200.974,204.198,213.744,28.1375,27.9428,27.3345,-2.34061,-1.99649,-1.96966,91.4374,0.31846,-2.53462,5.67661,1.75217,2.32247,-3.06964,1.38634,0.181438,66
0.19147,0.570833,0.691667,0.617442,0.512177,0.496573,0.497868,0.0447924,0.515053,95.4505,89.6823,105.523,64.6315,62.6639,58.2458,0.746026,0.780009,0.718217,62.2512,5.53211,-7.93117,18.8691,7.71355,9.61858,0.109295,3.26682,0.681292,87
0.321609,1,0.425,0.497041,0.830834,1.0358,0.366231,0.0225825,0.243273,166.502,135.594,101.879,41.0281,39.6869,36.3041,-0.0291395,0.246115,0.498686,78.0364,2.97136,14.5599,9.23039,2.0112,4.17111,-0.317258,-0.251692,0.448694,39
0.148374,0.625,0.629167,0.209134,0.201675,0.58517,0.589982,0.037638,0.622678,78.9289,83.361,86.3602,46.5161,44.2588,46.1542,1.62153,1.54351,1.41115,61.5005,-1.18362,-1.59122,12.9378,2.07557,3.87482,0.652137,1.87845,1.74262,69
0.0355266,0.185417,0.625,0.377973,0.424955,0.10652,0.646063,0.0985503,0.693433,101.627,101.975,100.255,46.3141,46.5073,47.0979,2.03923,2.0344,1.99162,67.8729,-0.363489,0.756447,11.1588,0.957171,2.10479,1.18524,2.59445,2.32097,24
0.258131,0.766667,0.561111,0.445014,0.502713,0.771553,0.414212,0.0355341,0.399954,126.218,112.474,127.359,50.1993,48.2674,48.5562,0.689432,0.692648,0.64147,71.7608,5.76518,-4.19051,11.7819,6.93698,7.40193,0.283371,3.49069,-0.297661,40
0.217737,1,0.291667,0.548542,0.117828,1.04677,0.25572,0.0269767,0.253472,118.618,89.6188,56.7269,32.8446,30.3429,23.6236,-0.11143,-0.0116751,0.195785,65.9512,3.61104,19.1859,9.40081,2.75454,6.41268,-0.383848,0.658376,1.28646,70
0.0419734,0.347222,0.141667,0.8277,0.130325,0.32966,0.124316,0.0460499,0.146706,190.491,151.494,66.577,42.1279,51.8346,39.5257,-0.857423,-0.517015,1.24461,80.6914,-0.0319584,36.0078,11.4512,7.4319,13.9146,-0.96648,2.4094,-0.448662,90
0.343264,1,0.533333,0.430722,0.812789,0.991806,0.411505,0.0208544,0.35638,136.958,128.568,107.91,28.0601,28.8886,32.3533,-0.997213,-0.8392,-0.640926,75.7394,-0.650499,8.62676,8.02419,1.79225,4.61283,-1.98517,-0.410714,1.87997,91
0.143403,0.408333,0.575,0.83128,0.347984,0.338972,0.501923,0.0275222,0.389234,170.302,159.125,127.407,35.0284,35.3536,36.2102,-0.881864,-0.92719,-0.737209,82.4863,-1.13001,11.0967,8.2575,1.57555,4.80536,-1.51057,3.31119,1.57069,69
0.0270255,0.13125,0.402778,0.341642,0.666635,0.10712,0.33744,0.0715203,0.488779,213.39,201.466,205.218,42.859,53.7051,58.4324,-1.51756,-1.48397,-1.51187,90.6291,2.95882,0.403792,11.3557,4.14409,4.73736,-2.1891,2.19686,1.77185,99
0.103978,0.214583,0.69375,0.441977,0.672812,0.169348,0.617852,0.0329973,0.301539,50.0643,65.0406,78.0919,48.4889,31.0864,41.3869,1.8478,1.56299,0.256743,54.9745,-3.57845,-7.2642,11.0126,6.45712,20.4755,0.783429,0.532975,0.0853494,97
0.208403,0.927778,0.66875,0.261023,0.307001,0.867218,0.718263,0.040542,0.664111,108.193,106.994,100.149,44.7077,50.5301,59.8254,0.885044,0.905523,0.898675,68.8326,-0.590353,4.44137,12.8428,1.68954,6.18052,0.464777,0.0568922,-0.0504293,69
0.331181,1,0.458333,0.509671,0.179267,1.09964,0.393864,0.0232404,0.277424,203.92,216.954,219.899,15.1168,14.3382,12.469,0.379894,0.108299,-0.054585,93.43,-1.86646,-1.44852,2.42698,0.499829,1.3828,-0.248537,-0.207522,-1.73724,17
0.0955273,0.802083,0.1875,0.313867,0.0748605,0.640479,0.167711,0.055885,0.364805,142.365,152.948,171.105,26.3387,20.0777,12.8095,0.291112,0.52618,0.762727,81.4284,-0.223643,-6.1334,4.38485,0.799848,3.55922,0.310179,-0.896286,-0.515943,77
0.0732523,0.397917,0.252778,0.845143,0.540634,0.330058,0.227963,0.0364987,0.271734,55.3176,62.3738,65.5732,36.092,37.8046,36.9932,1.11234,1.02701,0.989671,53.1861,-2.09027,-3.17536,14.2251,1.41087,1.89405,0.297807,-0.314948,-0.418792,57
0.0672801,1,0.1125,0.404894,0.038771,0.952273,0.0883576,0.0674351,0.401955,223.604,229.512,241.57,6.02916,3.7174,2.76692,-0.208301,-0.444618,-0.409607,95.932,0.07539,-2.99085,0.657661,0.387608,0.598039,-0.51457,-0.267976,-0.520535,77
0.205556,0.545833,0.588889,0.248284,0.269693,0.473589,0.500112,0.0362613,0.360507,159.646,155.837,131.409,40.7473,44.5481,55.294,-1.76948,-1.55677,-1.30383,80.7326,-2.0055,11.0085,12.9078,2.37425,15.0354,-2.5218,0.2018,2.52816,32
0.338073,1,0.652778,0.494752,0.224418,1.09468,0.523497,0.0288091,0.482101,162.302,48.0821,49.036,12.0558,8.08211,7.73619,-0.384662,2.2412,1.32165,60.1402,34.755,14.6579,2.97266,2.2772,1.27545,0.0510546,-2.45155,0.423383,92
0.116111,0.375,0.608333,0.29788,0.681232,0.242473,0.526131,0.0355861,0.49102,125.782,86.2661,60.0832,49.9578,33.9411,32.4138,-0.202413,0.589963,1.06131,65.376,7.10743,17.7043,11.0066,5.72516,13.5298,-0.395659,-1.13633,-0.560948,55
0.0757812,0.70625,0.216667,0.231654,0.589389,0.57609,0.177533,0.0574265,0.504765,76.4225,119.089,147.287,16.8685,15.1974,13.572,-0.0185793,-0.447073,-0.940883,71.9964,-7.1385,-13.0053,4.14931,1.37182,2.2128,-0.798679,0.432139,-0.00461702,59
0.044838,0.0875,0.608333,0.184844,0.312788,0.0758602,0.601623,0.0636293,0.157643,60.0768,48.7124,61.2224,22.2338,23.6063,23.2876,1.61359,2.38447,2.18032,51.1687,7.96727,-5.90639,8.53649,4.42587,4.50581,1.24564,0.187791,0.135648,60
0.197859,0.735417,0.469444,0.360572,0.159194,0.614335,0.363045,0.0257678,0.42689,83.1448,154.296,245.234,8.55818,9.63329,7.20375,1.40809,0.741811,-0.586654,80.2217,-4.82933,-27.9865,1.98073,0.663173,1.68719,0.615975,-0.0599282,2.40027,78
0.21055,1,0.408333,0.500482,0.130058,0.962961,0.288495,0.0397438,0.484368,244.955,245.115,247.015,11.7957,11.0938,11.7961,-3.91045,-4.32452,-4.05882,98.4666,0.121505,-0.412233,1.90248,0.297327,0.49778,-5.09417,-1.36574,0.621383,77
0.180585,0.570833,0.633333,0.238663,0.487045,0.547682,0.46069,0.04307,0.500496,161.883,136.214,104.347,50.4095,49.8839,46.9539,-0.455233,-0.199851,0.13456,77.2397,2.16306,13.8723,12.541,1.84688,4.48065,-0.739428,0.307571,0.626609,19
0.0696296,0.25625,0.475,0.0947027,0.808707,0.18434,0.418333,0.0451297,0.427947,199.157,182.813,168.225,16.1283,18.5133,19.8989,-2.50696,-1.83172,-1.52023,88.147,1.56599,5.02443,3.7468,0.76905,1.30518,-3.17046,1.4482,1.16395,30
0.013588,0.108333,0.188889,0.347732,0.40813,0.0841434,0.173475,0.080494,0.335973,87.0064,78.8262,77.1576,60.5636,50.6118,47.902,0.678915,0.853201,0.797091,59.3507,1.51165,1.18314,16.6898,3.95533,4.05434,0.35705,0.704573,0.00929123,97
0.0339931,0.210417,0.366667,0.609442,0.573368,0.160241,0.271046,0.0694586,0.559406,117.764,100.067,81.896,51.7066,52.1999,52.7972,0.204667,0.464783,0.792301,66.7805,2.95043,11.157,15.872,5.37193,10.7881,-0.569286,1.25991,1.45712,5
0.127199,0.991667,0.2,0.493849,0.587004,0.920721,0.145502,0.0451774,0.35866,108.376,97.2926,110.229,18.3707,13.0062,11.1845,0.428376,0.731396,0.135619,68.9007,4.75318,-3.99809,3.81705,1.36925,3.73926,0.0370774,0.81852,0.233314,57
0.0301237,0.0958333,0.478125,0.505093,0.49317,0.0907054,0.40062,0.0974714,0.342569,55.5736,49.8126,58.051,57.6342,53.2782,55.702,1.00508,1.47733,1.5467,43.4241,5.497,-6.04769,24.1263,6.61485,14.035,0.183728,1.61624,0.044089,55
0.0939873,0.264583,0.508333,0.500022,0.412915,0.234675,0.43073,0.0408842,0.301192,152.288,144.236,136.822,37.739,38.3062,38.7879,-1.39027,-1.02523,-0.457751,78.9597,1.00638,3.00092,11.6257,1.21622,2.44119,-2.98223,4.40189,-1.11526,14
0.417441,1,0.689583,0.490046,0.2153,0.972232,0.457581,0.0194482,0.394647,84.338,83.6794,79.2319,32.4904,31.5207,30.9248,2.18231,2.28256,2.56868,63.0038,-0.542424,2.05508,8.45389,1.58556,2.93131,1.75208,-0.224643,0.105019,87
0.30305,0.65,0.766667,0.549137,0.48894,0.56188,0.613521,0.025073,0.391873,91.6753,86.3768,84.7095,68.4893,63.24,62.8431,1.0256,1.14892,1.15624,60.7197,1.30074,1.49676,18.7078,3.23377,8.54274,0.423541,1.46589,-0.441166,20
0.0485221,0.235417,0.315625,0.758379,0.569238,0.198903,0.256506,0.0411915,0.346973,61.3081,63.5384,48.8103,29.2147,28.7202,29.488,1.58177,1.83408,2.31654,54.9805,-4.18468,8.97762,9.94964,3.28862,4.62019,0.837985,0.146197,-0.0402302,87
0.104931,0.260417,0.747222,0.642632,0.609603,0.221998,0.647853,0.0347452,0.460758,131.013,109.285,113.23,52.3979,48.7736,44.47,-0.0533016,0.516155,0.788222,70.9127,6.42218,-0.126731,12.7776,5.77721,7.76929,-0.0541413,1.70295,-0.0435272,92
0.0474609,0.522917,0.1125,0.743355,0.331292,0.517163,0.0939072,0.0740741,0.193227,86.0749,110.541,51.2923,20.1441,17.6244,23.2377,0.0522842,-0.216306,1.43864,68.8819,-16.1766,25.8591,5.29319,4.19543,7.16896,-0.585371,0.366849,-0.875501,38
0.048912,0.11875,0.619444,0.699283,0.643879,0.0900756,0.578597,0.0572646,0.335064,72.7055,33.0883,35.8347,43.2214,24.03,20.1406,0.9299,2.44449,3.06308,45.9386,17.8361,4.99021,9.39713,19.3057,4.08097,1.56422,0.880939,-0.467624,4
0.504404,1,0.761111,0.403661,0.517032,0.910214,0.594288,0.0152821,0.33728,72.5629,65.572,68.8342,37.2547,35.5369,38.2929,1.77363,1.72762,1.61754,56.4623,3.17512,-0.464152,11.7626,2.10207,3.47193,0.833998,0.618533,0.289191,48
0.087338,1,0.110417,0.553439,0.054263,0.965244,0.0937951,0.0537371,0.209015,117.842,128.909,141.318,19.4426,19.1974,22.0501,2.37719,1.73582,0.133163,75.8448,-1.04909,-4.78811,4.3937,1.10371,3.2005,0.888035,0.100654,2.00957,46
0.229196,0.791667,0.502778,0.525061,0.817136,0.68324,0.438168,0.0327231,0.424179,182.508,156.064,138.772,27.5053,38.8728,47.8807,-0.0758766,0.153271,0.187239,82.8091,3.72529,8.08512,7.6806,3.16237,6.14251,-0.228965,0.345865,0.0497467,29
0.298634,1,0.489583,0.4898,0.744445,1.14784,0.457584,0.030424,0.390024,125.767,104.419,93.0365,57.188,48.1092,41.6094,-0.114926,0.272511,0.5953,68.9028,4.04861,5.9143,14.1482,5.03228,7.67622,-0.380062,-0.56266,-0.855177,40
0.0592072,0.497222,0.36875,0.632648,0.867861,0.465586,0.380584,0.058743,0.677082,153.877,138.49,105.761,48.1522,48.4953,49.7029,-0.0762194,0.115543,0.346898,77.407,-0.455725,13.8886,11.8653,2.99348,6.77165,-0.669122,-1.54221,1.80791,69
0.272331,0.975,0.410417,0.459494,0.160847,0.982814,0.366681,0.0272293,0.319439,165.725,174.773,177.753,33.5159,28.9984,27.4244,0.673729,0.675794,0.685231,85.6202,-1.49655,-1.48585,5.68339,1.03953,1.22443,0.587201,0.00371353,0.483557,17
0.0782928,0.372222,0.225,0.17673,0.413508,0.354926,0.218992,0.0324488,0.0651603,185.143,139.374,91.5439,23.3879,25.988,23.2599,-0.618841,0.169019,0.593942,79.9218,4.41193,20.696,5.62493,2.59525,3.96874,-0.532138,-0.564938,-0.274888,71
0.111953,1,0.15,0.556623,0.462761,0.988384,0.125171,0.0597813,0.253646,90.571,77.9434,45.9673,23.2685,22.9191,19.8559,1.00033,0.762941,0.933463,61.5477,-1.34465,19.5167,7.50604,3.33213,4.91075,-0.0802064,-0.738098,1.53744,39
