Flow ID,Flow Name,Flow Parameters,Flow Associated Tasks
19163,"sklearn.pipeline.Pipeline(numerical=sklearn.pipeline.Pipeline(Imputer=sklearn.impute._base.SimpleImputer,scaler=sklearn.preprocessing._data.StandardScaler),model=sklearn.naive_bayes.GaussianNB)",No parameters available,No tasks available
19164,sklearn.naive_bayes.GaussianNB,No parameters available,No tasks available
19165,"sklearn.pipeline.Pipeline(numerical=sklearn.pipeline.Pipeline(Imputer=sklearn.impute._base.SimpleImputer,scaler=sklearn.preprocessing._data.StandardScaler),model=sklearn.svm._classes.SVC)",No parameters available,No tasks available
19166,sklearn.svm._classes.SVC,No parameters available,No tasks available
19167,"sklearn.pipeline.Pipeline(numerical=sklearn.pipeline.Pipeline(Imputer=sklearn.impute._base.SimpleImputer,scaler=sklearn.preprocessing._data.StandardScaler),model=sklearn.ensemble._forest.RandomForestClassifier)",No parameters available,No tasks available
19168,"sklearn.pipeline.Pipeline(numerical=sklearn.pipeline.Pipeline(Imputer=sklearn.impute._base.SimpleImputer,scaler=sklearn.preprocessing._data.StandardScaler),model=sklearn.ensemble._weight_boosting.AdaBoostClassifier)",No parameters available,No tasks available
19169,sklearn.ensemble._weight_boosting.AdaBoostClassifier,No parameters available,No tasks available
19170,"sklearn.pipeline.Pipeline(numerical=sklearn.pipeline.Pipeline(Imputer=sklearn.impute._base.SimpleImputer,scaler=sklearn.preprocessing._data.StandardScaler),model=sklearn.ensemble._gb.GradientBoostingClassifier)",No parameters available,No tasks available
19171,sklearn.ensemble._gb.GradientBoostingClassifier,No parameters available,No tasks available
19172,"sklearn.pipeline.Pipeline(numerical=sklearn.pipeline.Pipeline(Imputer=sklearn.impute._base.SimpleImputer,scaler=sklearn.preprocessing._data.StandardScaler),model=sklearn.ensemble._forest.ExtraTreesClassifier)",No parameters available,No tasks available
19173,sklearn.ensemble._forest.ExtraTreesClassifier,No parameters available,No tasks available
19174,"sklearn.pipeline.Pipeline(numerical=sklearn.pipeline.Pipeline(Imputer=sklearn.impute._base.SimpleImputer,scaler=sklearn.preprocessing._data.StandardScaler),model=sklearn.ensemble._hist_gradient_boosting.gradient_boosting.HistGradientBoostingClassifier)",No parameters available,No tasks available
19175,sklearn.ensemble._hist_gradient_boosting.gradient_boosting.HistGradientBoostingClassifier,No parameters available,No tasks available
19176,"sklearn.pipeline.Pipeline(numerical=sklearn.pipeline.Pipeline(Imputer=sklearn.impute._base.SimpleImputer,scaler=sklearn.preprocessing._data.StandardScaler),model=sklearn.neural_network._multilayer_perceptron.MLPClassifier)",No parameters available,No tasks available
19177,sklearn.neural_network._multilayer_perceptron.MLPClassifier,No parameters available,No tasks available
19178,"sklearn.pipeline.Pipeline(categorical=sklearn.pipeline.Pipeline(Imputer=sklearn.impute._base.SimpleImputer,encoder=sklearn.preprocessing._encoders.OneHotEncoder),model=sklearn.linear_model._logistic.LogisticRegression)",No parameters available,No tasks available
19179,"sklearn.pipeline.Pipeline(Imputer=sklearn.impute._base.SimpleImputer,encoder=sklearn.preprocessing._encoders.OneHotEncoder)",No parameters available,No tasks available
19180,"sklearn.pipeline.Pipeline(categorical=sklearn.pipeline.Pipeline(Imputer=sklearn.impute._base.SimpleImputer,encoder=sklearn.preprocessing._encoders.OneHotEncoder),model=sklearn.linear_model._stochastic_gradient.SGDClassifier)",No parameters available,No tasks available
19181,"sklearn.pipeline.Pipeline(categorical=sklearn.pipeline.Pipeline(Imputer=sklearn.impute._base.SimpleImputer,encoder=sklearn.preprocessing._encoders.OneHotEncoder),model=sklearn.neighbors._classification.KNeighborsClassifier)",No parameters available,No tasks available
19182,"sklearn.pipeline.Pipeline(categorical=sklearn.pipeline.Pipeline(Imputer=sklearn.impute._base.SimpleImputer,encoder=sklearn.preprocessing._encoders.OneHotEncoder),model=sklearn.tree._classes.DecisionTreeClassifier)",No parameters available,No tasks available
19183,sklearn.neighbors._classification.KNeighborsClassifier,No parameters available,No tasks available
19184,sklearn.ensemble._weight_boosting.AdaBoostClassifier,No parameters available,No tasks available
19185,"sklearn.pipeline.Pipeline(columntransformer=sklearn.compose._column_transformer.ColumnTransformer(simpleimputer=sklearn.impute._base.SimpleImputer,onehotencoder=sklearn.preprocessing._encoders.OneHotEncoder),decisiontreeclassifier=sklearn.tree._classes.DecisionTreeClassifier)",No parameters available,No tasks available
19186,"sklearn.compose._column_transformer.ColumnTransformer(simpleimputer=sklearn.impute._base.SimpleImputer,onehotencoder=sklearn.preprocessing._encoders.OneHotEncoder)",No parameters available,No tasks available
19187,sklearn.preprocessing._encoders.OneHotEncoder,No parameters available,No tasks available
19188,"sklearn.pipeline.Pipeline(columntransformer=sklearn.compose._column_transformer.ColumnTransformer(simpleimputer=sklearn.impute._base.SimpleImputer,onehotencoder=sklearn.preprocessing._encoders.OneHotEncoder),kneighborsclassifier=sklearn.neighbors._classification.KNeighborsClassifier)",No parameters available,No tasks available
19189,sklearn.linear_model._logistic.LogisticRegression,No parameters available,No tasks available
19190,sklearn.pipeline.Pipeline(randomforestclassifier=sklearn.ensemble._forest.RandomForestClassifier),No parameters available,No tasks available
19191,sklearn.ensemble._forest.RandomForestClassifier,No parameters available,No tasks available
19192,"sklearn.pipeline.Pipeline(Preprocessing=sklearn.compose._column_transformer.ColumnTransformer(categorical=sklearn.preprocessing._encoders.OneHotEncoder,continuous=sklearn.impute._base.SimpleImputer),Classifier=sklearn.ensemble._forest.RandomForestClassifier)",No parameters available,No tasks available
19193,"sklearn.compose._column_transformer.ColumnTransformer(categorical=sklearn.preprocessing._encoders.OneHotEncoder,continuous=sklearn.impute._base.SimpleImputer)",No parameters available,No tasks available
19194,"sklearn.pipeline.Pipeline(imputer=sklearn.impute._base.SimpleImputer,estimator=sklearn.tree._classes.DecisionTreeClassifier)",No parameters available,No tasks available
19195,sklearn.impute._base.SimpleImputer,No parameters available,No tasks available
19196,sklearn.tree._classes.DecisionTreeClassifier,No parameters available,No tasks available
19197,sklearn.svm._classes.SVC,No parameters available,No tasks available
19198,sklearn.neighbors._classification.KNeighborsClassifier,No parameters available,No tasks available
19199,sklearn.neural_network._multilayer_perceptron.MLPClassifier,No parameters available,No tasks available
19200,"sklearn.pipeline.Pipeline(columntransformer=sklearn.compose._column_transformer.ColumnTransformer(numeric=sklearn.pipeline.Pipeline(imputer=sklearn.preprocessing.imputation.Imputer,standardscaler=sklearn.preprocessing.data.StandardScaler),nominal=sklearn.pipeline.Pipeline(simpleimputer=sklearn.impute.SimpleImputer,onehotencoder=sklearn.preprocessing._encoders.OneHotEncoder)),variancethreshold=sklearn.feature_selection.variance_threshold.VarianceThreshold,decisiontreeclassifier=sklearn.tree.tree.DecisionTreeClassifier)",No parameters available,No tasks available
19201,"sklearn.compose._column_transformer.ColumnTransformer(numeric=sklearn.pipeline.Pipeline(imputer=sklearn.preprocessing.imputation.Imputer,standardscaler=sklearn.preprocessing.data.StandardScaler),nominal=sklearn.pipeline.Pipeline(simpleimputer=sklearn.impute.SimpleImputer,onehotencoder=sklearn.preprocessing._encoders.OneHotEncoder))",No parameters available,No tasks available
19202,"sklearn.pipeline.Pipeline(imputer=sklearn.preprocessing.imputation.Imputer,standardscaler=sklearn.preprocessing.data.StandardScaler)",No parameters available,No tasks available
19203,sklearn.preprocessing.imputation.Imputer,No parameters available,No tasks available
19204,sklearn.preprocessing.data.StandardScaler,No parameters available,No tasks available
19205,"sklearn.pipeline.Pipeline(simpleimputer=sklearn.impute.SimpleImputer,onehotencoder=sklearn.preprocessing._encoders.OneHotEncoder)",No parameters available,No tasks available
19206,sklearn.impute.SimpleImputer,No parameters available,No tasks available
19207,sklearn.preprocessing._encoders.OneHotEncoder,No parameters available,No tasks available
19208,sklearn.feature_selection.variance_threshold.VarianceThreshold,No parameters available,No tasks available
19209,sklearn.tree.tree.DecisionTreeClassifier,No parameters available,No tasks available
19210,"sklearn.pipeline.Pipeline(columntransformer=sklearn.compose._column_transformer.ColumnTransformer(numeric=sklearn.pipeline.Pipeline(imputer=sklearn.preprocessing.imputation.Imputer,standardscaler=sklearn.preprocessing.data.StandardScaler),nominal=sklearn.pipeline.Pipeline(simpleimputer=sklearn.impute.SimpleImputer,onehotencoder=sklearn.preprocessing._encoders.OneHotEncoder)),variancethreshold=sklearn.feature_selection.variance_threshold.VarianceThreshold,randomforestclassifier=sklearn.ensemble.forest.RandomForestClassifier)",No parameters available,No tasks available
19211,sklearn.ensemble.forest.RandomForestClassifier,No parameters available,No tasks available
19212,"sklearn.pipeline.Pipeline(columntransformer=sklearn.compose._column_transformer.ColumnTransformer(numeric=sklearn.pipeline.Pipeline(imputer=sklearn.preprocessing.imputation.Imputer,standardscaler=sklearn.preprocessing.data.StandardScaler),nominal=sklearn.pipeline.Pipeline(simpleimputer=sklearn.impute._base.SimpleImputer,onehotencoder=sklearn.preprocessing._encoders.OneHotEncoder)),variancethreshold=sklearn.feature_selection.variance_threshold.VarianceThreshold,decisiontreeclassifier=sklearn.tree.tree.DecisionTreeClassifier)",No parameters available,No tasks available
19213,"sklearn.compose._column_transformer.ColumnTransformer(numeric=sklearn.pipeline.Pipeline(imputer=sklearn.preprocessing.imputation.Imputer,standardscaler=sklearn.preprocessing.data.StandardScaler),nominal=sklearn.pipeline.Pipeline(simpleimputer=sklearn.impute._base.SimpleImputer,onehotencoder=sklearn.preprocessing._encoders.OneHotEncoder))",No parameters available,No tasks available
19214,"sklearn.pipeline.Pipeline(imputer=sklearn.preprocessing.imputation.Imputer,standardscaler=sklearn.preprocessing.data.StandardScaler)",No parameters available,No tasks available
19215,sklearn.preprocessing.imputation.Imputer,No parameters available,No tasks available
19216,sklearn.preprocessing.data.StandardScaler,No parameters available,No tasks available
19217,"sklearn.pipeline.Pipeline(simpleimputer=sklearn.impute._base.SimpleImputer,onehotencoder=sklearn.preprocessing._encoders.OneHotEncoder)",No parameters available,No tasks available
19218,sklearn.preprocessing._encoders.OneHotEncoder,No parameters available,No tasks available
19219,sklearn.feature_selection.variance_threshold.VarianceThreshold,No parameters available,No tasks available
19220,sklearn.ensemble._forest.RandomForestClassifier,No parameters available,No tasks available
19221,"sklearn.pipeline.Pipeline(imputer=sklearn.impute._base.SimpleImputer,estimator=sklearn.tree._classes.DecisionTreeClassifier)",No parameters available,No tasks available
19222,sklearn.impute._base.SimpleImputer,No parameters available,No tasks available
19223,sklearn.tree._classes.DecisionTreeClassifier,No parameters available,No tasks available
19224,"sklearn.pipeline.Pipeline(columntransformer=sklearn.compose._column_transformer.ColumnTransformer(numeric=sklearn.pipeline.Pipeline(imputer=sklearn.preprocessing.imputation.Imputer,standardscaler=sklearn.preprocessing.data.StandardScaler),nominal=sklearn.pipeline.Pipeline(simpleimputer=sklearn.impute._base.SimpleImputer,onehotencoder=sklearn.preprocessing._encoders.OneHotEncoder)),variancethreshold=sklearn.feature_selection.variance_threshold.VarianceThreshold,decisiontreeclassifier=sklearn.tree.tree.DecisionTreeClassifier)",No parameters available,No tasks available
19225,"sklearn.compose._column_transformer.ColumnTransformer(numeric=sklearn.pipeline.Pipeline(imputer=sklearn.preprocessing.imputation.Imputer,standardscaler=sklearn.preprocessing.data.StandardScaler),nominal=sklearn.pipeline.Pipeline(simpleimputer=sklearn.impute._base.SimpleImputer,onehotencoder=sklearn.preprocessing._encoders.OneHotEncoder))",No parameters available,No tasks available
19226,"sklearn.pipeline.Pipeline(imputer=sklearn.preprocessing.imputation.Imputer,standardscaler=sklearn.preprocessing.data.StandardScaler)",No parameters available,No tasks available
19227,sklearn.preprocessing.imputation.Imputer,No parameters available,No tasks available
19228,sklearn.preprocessing.data.StandardScaler,No parameters available,No tasks available
19229,"sklearn.pipeline.Pipeline(simpleimputer=sklearn.impute._base.SimpleImputer,onehotencoder=sklearn.preprocessing._encoders.OneHotEncoder)",No parameters available,No tasks available
19230,sklearn.impute._base.SimpleImputer,No parameters available,No tasks available
19231,sklearn.preprocessing._encoders.OneHotEncoder,No parameters available,No tasks available
19232,sklearn.feature_selection.variance_threshold.VarianceThreshold,No parameters available,No tasks available
19233,sklearn.tree.tree.DecisionTreeClassifier,No parameters available,No tasks available
19234,"sklearn.pipeline.Pipeline(pipeline=sklearn.pipeline.Pipeline(impute=sklearn.impute._base.SimpleImputer),variancethreshold=sklearn.feature_selection._variance_threshold.VarianceThreshold,decisiontreeregressor=sklearn.tree._classes.DecisionTreeRegressor)",No parameters available,No tasks available
19235,sklearn.pipeline.Pipeline(impute=sklearn.impute._base.SimpleImputer),No parameters available,No tasks available
19236,sklearn.feature_selection._variance_threshold.VarianceThreshold,No parameters available,No tasks available
19237,sklearn.tree._classes.DecisionTreeRegressor,No parameters available,No tasks available
19238,"sklearn.pipeline.Pipeline(pipeline=sklearn.pipeline.Pipeline(impute=sklearn.impute._base.SimpleImputer),variancethreshold=sklearn.feature_selection._variance_threshold.VarianceThreshold,linearregression=sklearn.linear_model._base.LinearRegression)",No parameters available,No tasks available
19239,sklearn.linear_model._base.LinearRegression,No parameters available,No tasks available
19240,"sklearn.pipeline.Pipeline(pipeline=sklearn.pipeline.Pipeline(impute=sklearn.impute._base.SimpleImputer),variancethreshold=sklearn.feature_selection._variance_threshold.VarianceThreshold,decisiontreeregressor=sklearn.tree._classes.DecisionTreeRegressor)",No parameters available,No tasks available
19241,sklearn.pipeline.Pipeline(impute=sklearn.impute._base.SimpleImputer),No parameters available,No tasks available
19242,sklearn.impute._base.SimpleImputer,No parameters available,No tasks available
19243,sklearn.feature_selection._variance_threshold.VarianceThreshold,No parameters available,No tasks available
19244,sklearn.tree._classes.DecisionTreeRegressor,No parameters available,No tasks available
19247,"sklearn.pipeline.Pipeline(pipeline=sklearn.pipeline.Pipeline(impute=sklearn.impute._base.SimpleImputer),variancethreshold=sklearn.feature_selection._variance_threshold.VarianceThreshold,decisiontreeregressor=sklearn.tree._classes.DecisionTreeRegressor)",No parameters available,No tasks available
19248,sklearn.pipeline.Pipeline(impute=sklearn.impute._base.SimpleImputer),No parameters available,No tasks available
19249,sklearn.feature_selection._variance_threshold.VarianceThreshold,No parameters available,No tasks available
19250,sklearn.tree._classes.DecisionTreeRegressor,No parameters available,No tasks available
19251,sklearn.ensemble._forest.RandomForestClassifier,No parameters available,No tasks available
19252,"sklearn.pipeline.Pipeline(pipeline=sklearn.pipeline.Pipeline(impute=sklearn.impute._base.SimpleImputer),variancethreshold=sklearn.feature_selection._variance_threshold.VarianceThreshold,kneighborsregressor=sklearn.neighbors._regression.KNeighborsRegressor)",No parameters available,No tasks available
19253,sklearn.neighbors._regression.KNeighborsRegressor,No parameters available,No tasks available
19254,"sklearn.pipeline.Pipeline(pipeline=sklearn.pipeline.Pipeline(impute=sklearn.impute._base.SimpleImputer),variancethreshold=sklearn.feature_selection._variance_threshold.VarianceThreshold,randomforestregressor=sklearn.ensemble._forest.RandomForestRegressor)",No parameters available,No tasks available
19255,sklearn.ensemble._forest.RandomForestRegressor,No parameters available,No tasks available
19256,sklearn.ensemble._forest.RandomForestClassifier,No parameters available,No tasks available
19257,"sklearn.pipeline.Pipeline(pipeline=sklearn.pipeline.Pipeline(impute=sklearn.impute._base.SimpleImputer),variancethreshold=sklearn.feature_selection._variance_threshold.VarianceThreshold,randomforestregressor=sklearn.ensemble._forest.RandomForestRegressor)",No parameters available,No tasks available
19258,sklearn.ensemble._forest.RandomForestRegressor,No parameters available,No tasks available
19259,"sklearn.pipeline.Pipeline(pipeline=sklearn.pipeline.Pipeline(impute=sklearn.impute._base.SimpleImputer),variancethreshold=sklearn.feature_selection._variance_threshold.VarianceThreshold,kneighborsregressor=sklearn.neighbors._regression.KNeighborsRegressor)",No parameters available,No tasks available
19260,sklearn.neighbors._regression.KNeighborsRegressor,No parameters available,No tasks available
19266,"sklearn.pipeline.Pipeline(columntransformer=sklearn.compose._column_transformer.ColumnTransformer(numeric=sklearn.pipeline.Pipeline(simpleimputer=sklearn.impute._base.SimpleImputer,standardscaler=sklearn.preprocessing._data.StandardScaler),nominal=sklearn.pipeline.Pipeline(onehotencoder=sklearn.preprocessing._encoders.OneHotEncoder)),variancethreshold=sklearn.feature_selection._variance_threshold.VarianceThreshold,randomforestregressor=sklearn.ensemble._forest.RandomForestRegressor)",No parameters available,No tasks available
19267,"sklearn.compose._column_transformer.ColumnTransformer(numeric=sklearn.pipeline.Pipeline(simpleimputer=sklearn.impute._base.SimpleImputer,standardscaler=sklearn.preprocessing._data.StandardScaler),nominal=sklearn.pipeline.Pipeline(onehotencoder=sklearn.preprocessing._encoders.OneHotEncoder))",No parameters available,No tasks available
19268,"sklearn.pipeline.Pipeline(simpleimputer=sklearn.impute._base.SimpleImputer,standardscaler=sklearn.preprocessing._data.StandardScaler)",No parameters available,No tasks available
19269,sklearn.pipeline.Pipeline(onehotencoder=sklearn.preprocessing._encoders.OneHotEncoder),No parameters available,No tasks available
19270,"sklearn.pipeline.Pipeline(columntransformer=sklearn.compose._column_transformer.ColumnTransformer(numeric=sklearn.pipeline.Pipeline(simpleimputer=sklearn.impute._base.SimpleImputer,standardscaler=sklearn.preprocessing._data.StandardScaler),nominal=sklearn.pipeline.Pipeline(onehotencoder=sklearn.preprocessing._encoders.OneHotEncoder)),randomforestregressor=sklearn.ensemble._forest.RandomForestRegressor)",No parameters available,No tasks available
19271,"sklearn.pipeline.Pipeline(columntransformer=sklearn.compose._column_transformer.ColumnTransformer(numeric=sklearn.pipeline.Pipeline(simpleimputer=sklearn.impute._base.SimpleImputer,standardscaler=sklearn.preprocessing._data.StandardScaler),nominal=sklearn.pipeline.Pipeline(onehotencoder=sklearn.preprocessing._encoders.OneHotEncoder)),decisiontreeregressor=sklearn.tree._classes.DecisionTreeRegressor)",No parameters available,No tasks available
19272,"sklearn.pipeline.Pipeline(columntransformer=sklearn.compose._column_transformer.ColumnTransformer(numeric=sklearn.pipeline.Pipeline(simpleimputer=sklearn.impute._base.SimpleImputer,standardscaler=sklearn.preprocessing._data.StandardScaler),nominal=sklearn.pipeline.Pipeline(onehotencoder=sklearn.preprocessing._encoders.OneHotEncoder)),decisiontreeregressor=sklearn.tree._classes.DecisionTreeRegressor)",No parameters available,No tasks available
19273,"sklearn.compose._column_transformer.ColumnTransformer(numeric=sklearn.pipeline.Pipeline(simpleimputer=sklearn.impute._base.SimpleImputer,standardscaler=sklearn.preprocessing._data.StandardScaler),nominal=sklearn.pipeline.Pipeline(onehotencoder=sklearn.preprocessing._encoders.OneHotEncoder))",No parameters available,No tasks available
19274,"sklearn.pipeline.Pipeline(simpleimputer=sklearn.impute._base.SimpleImputer,standardscaler=sklearn.preprocessing._data.StandardScaler)",No parameters available,No tasks available
19275,sklearn.preprocessing._data.StandardScaler,No parameters available,No tasks available
19276,sklearn.pipeline.Pipeline(onehotencoder=sklearn.preprocessing._encoders.OneHotEncoder),No parameters available,No tasks available
19277,sklearn.preprocessing._encoders.OneHotEncoder,No parameters available,No tasks available
19278,sklearn.ensemble._forest.RandomForestClassifier,No parameters available,No tasks available
19312,sklearn.ensemble._forest.RandomForestClassifier,No parameters available,No tasks available
19313,"sklearn.pipeline.Pipeline(reduce_dim=sklearn.feature_selection._from_model.SelectFromModel(estimator=sklearn.ensemble._forest.RandomForestClassifier),clf=sklearn.naive_bayes.GaussianNB)",No parameters available,No tasks available
19314,sklearn.feature_selection._from_model.SelectFromModel(estimator=sklearn.ensemble._forest.RandomForestClassifier),No parameters available,No tasks available
19315,sklearn.naive_bayes.GaussianNB,No parameters available,No tasks available
19316,"sklearn.pipeline.Pipeline(Preprocessing=sklearn.compose._column_transformer.ColumnTransformer(categorical=sklearn.preprocessing._encoders.OneHotEncoder,continuous=sklearn.impute._base.SimpleImputer),reduce_dim=sklearn.feature_selection._from_model.SelectFromModel(estimator=sklearn.ensemble._forest.RandomForestClassifier),clf=sklearn.naive_bayes.GaussianNB)",No parameters available,No tasks available
19317,"sklearn.compose._column_transformer.ColumnTransformer(categorical=sklearn.preprocessing._encoders.OneHotEncoder,continuous=sklearn.impute._base.SimpleImputer)",No parameters available,No tasks available
19318,sklearn.preprocessing._encoders.OneHotEncoder,No parameters available,No tasks available
19319,"sklearn.pipeline.Pipeline(Preprocessing=sklearn.compose._column_transformer.ColumnTransformer(categorical=sklearn.preprocessing._encoders.OneHotEncoder,continuous=sklearn.impute._base.SimpleImputer),reduce_dim=sklearn.feature_selection._from_model.SelectFromModel(estimator=sklearn.ensemble._forest.RandomForestClassifier),clf=sklearn.ensemble._weight_boosting.AdaBoostClassifier)",No parameters available,No tasks available
19320,sklearn.ensemble._weight_boosting.AdaBoostClassifier,No parameters available,No tasks available
19321,"sklearn.pipeline.Pipeline(Preprocessing=sklearn.compose._column_transformer.ColumnTransformer(categorical=sklearn.preprocessing._encoders.OneHotEncoder,continuous=sklearn.impute._base.SimpleImputer),reduce_dim=sklearn.feature_selection._from_model.SelectFromModel(estimator=sklearn.ensemble._forest.RandomForestClassifier),clf=sklearn.svm._classes.SVC)",No parameters available,No tasks available
19322,sklearn.svm._classes.SVC,No parameters available,No tasks available
19323,"sklearn.pipeline.Pipeline(Preprocessing=sklearn.compose._column_transformer.ColumnTransformer(categorical=sklearn.preprocessing._encoders.OneHotEncoder,continuous=sklearn.impute._base.SimpleImputer),reduce_dim=sklearn.feature_selection._from_model.SelectFromModel(estimator=sklearn.ensemble._forest.RandomForestClassifier),clf=sklearn.neighbors._classification.KNeighborsClassifier)",No parameters available,No tasks available
19324,sklearn.neighbors._classification.KNeighborsClassifier,No parameters available,No tasks available
19325,sklearn.neighbors._classification.KNeighborsClassifier,No parameters available,No tasks available
19326,sklearn.ensemble._forest.RandomForestClassifier,No parameters available,No tasks available
19327,sklearn.ensemble._forest.RandomForestClassifier,No parameters available,No tasks available
19329,sklearn.tree._classes.DecisionTreeClassifier,No parameters available,No tasks available
19330,"sklearn.pipeline.Pipeline(imputer=sklearn.impute._base.SimpleImputer,estimator=sklearn.tree._classes.DecisionTreeClassifier)",No parameters available,No tasks available
19331,sklearn.impute._base.SimpleImputer,No parameters available,No tasks available
19332,sklearn.tree._classes.DecisionTreeClassifier,No parameters available,No tasks available
19333,sklearn.ensemble._forest.RandomForestClassifier,No parameters available,No tasks available
19334,"sklearn.pipeline.Pipeline(columntransformer=sklearn.compose._column_transformer.ColumnTransformer(numeric=sklearn.pipeline.Pipeline(simpleimputer=sklearn.impute._base.SimpleImputer,standardscaler=sklearn.preprocessing._data.StandardScaler),nominal=sklearn.pipeline.Pipeline(onehotencoder=sklearn.preprocessing._encoders.OneHotEncoder)),decisiontreeregressor=sklearn.tree._classes.DecisionTreeRegressor)",No parameters available,No tasks available
19335,"sklearn.compose._column_transformer.ColumnTransformer(numeric=sklearn.pipeline.Pipeline(simpleimputer=sklearn.impute._base.SimpleImputer,standardscaler=sklearn.preprocessing._data.StandardScaler),nominal=sklearn.pipeline.Pipeline(onehotencoder=sklearn.preprocessing._encoders.OneHotEncoder))",No parameters available,No tasks available
19336,"sklearn.pipeline.Pipeline(simpleimputer=sklearn.impute._base.SimpleImputer,standardscaler=sklearn.preprocessing._data.StandardScaler)",No parameters available,No tasks available
19337,sklearn.impute._base.SimpleImputer,No parameters available,No tasks available
19338,sklearn.preprocessing._data.StandardScaler,No parameters available,No tasks available
19339,sklearn.pipeline.Pipeline(onehotencoder=sklearn.preprocessing._encoders.OneHotEncoder),No parameters available,No tasks available
19340,sklearn.preprocessing._encoders.OneHotEncoder,No parameters available,No tasks available
19341,sklearn.tree._classes.DecisionTreeRegressor,No parameters available,No tasks available
19342,"sklearn.pipeline.Pipeline(columntransformer=sklearn.compose._column_transformer.ColumnTransformer(numeric=sklearn.pipeline.Pipeline(simpleimputer=sklearn.impute._base.SimpleImputer,standardscaler=sklearn.preprocessing._data.StandardScaler),nominal=sklearn.pipeline.Pipeline(onehotencoder=sklearn.preprocessing._encoders.OneHotEncoder)),kneighborsregressor=sklearn.neighbors._regression.KNeighborsRegressor)",No parameters available,No tasks available
19343,"sklearn.pipeline.Pipeline(columntransformer=sklearn.compose._column_transformer.ColumnTransformer(numeric=sklearn.pipeline.Pipeline(simpleimputer=sklearn.impute._base.SimpleImputer,standardscaler=sklearn.preprocessing._data.StandardScaler),nominal=sklearn.pipeline.Pipeline(onehotencoder=sklearn.preprocessing._encoders.OneHotEncoder)),decisiontreeregressor=sklearn.tree._classes.DecisionTreeRegressor)",No parameters available,No tasks available
19344,"sklearn.compose._column_transformer.ColumnTransformer(numeric=sklearn.pipeline.Pipeline(simpleimputer=sklearn.impute._base.SimpleImputer,standardscaler=sklearn.preprocessing._data.StandardScaler),nominal=sklearn.pipeline.Pipeline(onehotencoder=sklearn.preprocessing._encoders.OneHotEncoder))",No parameters available,No tasks available
19345,"sklearn.pipeline.Pipeline(simpleimputer=sklearn.impute._base.SimpleImputer,standardscaler=sklearn.preprocessing._data.StandardScaler)",No parameters available,No tasks available
19346,sklearn.impute._base.SimpleImputer,No parameters available,No tasks available
19347,sklearn.preprocessing._data.StandardScaler,No parameters available,No tasks available
19348,sklearn.pipeline.Pipeline(onehotencoder=sklearn.preprocessing._encoders.OneHotEncoder),No parameters available,No tasks available
19349,sklearn.preprocessing._encoders.OneHotEncoder,No parameters available,No tasks available
19350,sklearn.tree._classes.DecisionTreeRegressor,No parameters available,No tasks available
19351,"sklearn.pipeline.Pipeline(columntransformer=sklearn.compose._column_transformer.ColumnTransformer(numeric=sklearn.pipeline.Pipeline(simpleimputer=sklearn.impute._base.SimpleImputer,standardscaler=sklearn.preprocessing._data.StandardScaler),nominal=sklearn.pipeline.Pipeline(onehotencoder=sklearn.preprocessing._encoders.OneHotEncoder)),randomforestregressor=sklearn.ensemble._forest.RandomForestRegressor)",No parameters available,No tasks available
19352,sklearn.ensemble._forest.RandomForestRegressor,No parameters available,No tasks available
19353,"sklearn.pipeline.Pipeline(imputer=sklearn.impute._base.SimpleImputer,estimator=sklearn.tree._classes.DecisionTreeClassifier)",No parameters available,No tasks available
19354,sklearn.impute._base.SimpleImputer,No parameters available,No tasks available
19355,sklearn.tree._classes.DecisionTreeClassifier,No parameters available,No tasks available
19356,"sklearn.pipeline.Pipeline(imputer=sklearn.impute._base.SimpleImputer,estimator=sklearn.svm._classes.LinearSVC)",No parameters available,No tasks available
19357,sklearn.svm._classes.LinearSVC,No parameters available,No tasks available
19358,"sklearn.pipeline.Pipeline(imputer=sklearn.impute._base.SimpleImputer,estimator=sklearn.neural_network._multilayer_perceptron.MLPClassifier)",No parameters available,No tasks available
19359,sklearn.neural_network._multilayer_perceptron.MLPClassifier,No parameters available,No tasks available
19360,"sklearn.pipeline.Pipeline(imputer=sklearn.impute._base.SimpleImputer,estimator=sklearn.svm._classes.NuSVC)",No parameters available,No tasks available
19361,sklearn.svm._classes.NuSVC,No parameters available,No tasks available
19362,"sklearn.pipeline.Pipeline(imputer=sklearn.impute._base.SimpleImputer,estimator=sklearn.neighbors._classification.KNeighborsClassifier)",No parameters available,No tasks available
19363,sklearn.neighbors._classification.KNeighborsClassifier,No parameters available,No tasks available
19364,"sklearn.pipeline.Pipeline(imputer=sklearn.impute._base.SimpleImputer,estimator=sklearn.svm._classes.SVC)",No parameters available,No tasks available
19365,sklearn.svm._classes.SVC,No parameters available,No tasks available
19366,"sklearn.pipeline.Pipeline(imputer=sklearn.impute._base.SimpleImputer,estimator=sklearn.ensemble._forest.RandomForestClassifier)",No parameters available,No tasks available
19367,sklearn.ensemble._forest.RandomForestClassifier,No parameters available,No tasks available
19368,"sklearn.pipeline.Pipeline(imputer=sklearn.impute._base.SimpleImputer,estimator=sklearn.ensemble._weight_boosting.AdaBoostClassifier)",No parameters available,No tasks available
19369,sklearn.ensemble._weight_boosting.AdaBoostClassifier,No parameters available,No tasks available
